playerID	nameFirst	nameLast	debut	finalGame		
jordari01	Rip	Jordan	6/25/1912	9/27/1919		
mercejo01	John	Mercer	6/25/1912	6/25/1912		
tompkch01	Chuck	Tompkins	6/25/1912	6/25/1912		
boyleja02	Jack	Boyle	6/28/1912	10/5/1912		
taylobe01	Ben	Taylor	6/28/1912	7/4/1912		
aitonge01	George	Aiton	6/29/1912	7/28/1912		
jantzhe01	Heinie	Jantzen	6/29/1912	9/13/1912		
millech01	Charlie	Miller	6/29/1912	6/29/1912		
adamswi01	Willie	Adams	6/30/1912	9/6/1919		
littlja01	Jack	Little	7/2/1912	7/3/1912		
warneed01	Ed	Warner	7/2/1912	8/26/1912		
dowdjo01	John	Dowd	7/3/1912	7/13/1912		
nashke01	Ken	Nash	7/4/1912	10/5/1914		
otisbi01	Bill	Otis	7/4/1912	7/6/1912		
johnswa02	Ellis	Johnson	7/6/1912	5/15/1917		
meixemo01	Moxie	Meixell	7/7/1912	7/23/1912		
bradybi01	Bill	Brady	7/9/1912	7/9/1912		
smithdo01	Doug	Smith	7/10/1912	7/10/1912		
davisdi01	Dixie	Davis	7/11/1912	9/20/1926		
mensoed01	Ed	Mensor	7/15/1912	9/7/1914		
bellra01	Ralph	Bell	7/16/1912	7/22/1912		
davisge02	Iron	Davis	7/16/1912	10/7/1915		
dealch01	Charlie	Deal	7/17/1912	10/2/1921		
haugear01	Arthur	Hauger	7/17/1912	9/1/1912		
willicy01	Cy	Williams	7/18/1912	9/22/1930		
daleyjo01	John	Daley	7/19/1912	8/20/1912		
snellch01	Charlie	Snell	7/19/1912	8/14/1912		
vernojo01	Joe	Vernon	7/20/1912	5/15/1914		
faheyho01	Howard	Fahey	7/23/1912	9/14/1912		
doddon01	Ona	Dodd	7/26/1912	8/14/1912		
bashaal01	Al	Bashang	7/30/1912	7/13/1918		
kellejo02	John	Kelleher	7/31/1912	4/20/1924		
ritteha01	Hank	Ritter	8/3/1912	9/27/1916		
johnser01	Ernie	Johnson	8/5/1912	9/28/1925		
huntebi02	Bill	Hunter	8/6/1912	9/1/1912		
mcderre01	Red	McDermott	8/6/1912	8/10/1912		
kirbyla01	LaRue	Kirby	8/7/1912	9/14/1915		
onsloed01	Eddie	Onslow	8/7/1912	9/14/1927		
crabbro01	Roy	Crabb	8/10/1912	9/21/1912		
bakerho01	Howard	Baker	8/11/1912	10/6/1915		
berrade01	Dennis	Berran	8/11/1912	8/11/1912		
schalra01	Ray	Schalk	8/11/1912	9/15/1929		
napiebu01	Buddy	Napier	8/14/1912	7/16/1921		
smoyehe01	Henry	Smoyer	8/14/1912	9/15/1912		
brownbi01	Bill	Brown	8/15/1912	9/13/1912		
grineda01	Dan	Griner	8/17/1912	6/8/1918		
snydefr01	Frank	Snyder	8/18/1912	9/29/1927		
finneha01	Happy	Finneran	8/20/1912	9/1/1918		
manguge01	George	Mangus	8/20/1912	9/20/1912		
schegle01	Lefty	Schegg	8/20/1912	8/27/1912		
mcgehpa01	Pat	McGehee	8/23/1912	8/23/1912		
galloji01	Jim	Galloway	8/24/1912	10/1/1912		
kirkpen01	Enos	Kirkpatrick	8/24/1912	9/16/1915		
weilmca01	Carl	Weilman	8/24/1912	9/29/1920		
murphed02	Eddie	Murphy	8/26/1912	9/13/1926		
walshji02	Jimmy	Walsh	8/26/1912	10/4/1917		
kenwobi01	Duke	Kenworthy	8/28/1912	5/8/1917		
coopewi01	Wilbur	Cooper	8/29/1912	7/21/1926		
dodgejo01	John	Dodge	8/29/1912	10/5/1913		
chapmra01	Ray	Chapman	8/30/1912	8/16/1920		
douglph01	Phil	Douglas	8/30/1912	7/30/1922		
hartefr01	Frank	Harter	8/31/1912	6/9/1914		
maddele01	Len	Madden	8/31/1912	9/19/1912		
doakbi01	Bill	Doak	9/1/1912	5/13/1929		
donaled01	Ed	Donalds	9/1/1912	9/1/1912		
bortoba01	Babe	Borton	9/2/1912	9/30/1916		
ensmu01	Mutz	Ens	9/2/1912	9/7/1912		
mclarpo01	Polly	McLarry	9/2/1912	9/24/1915		
moranro01	Roy	Moran	9/3/1912	9/15/1912		
savagji01	Jimmie	Savage	9/3/1912	10/3/1915		
gallibe01	Bert	Gallia	9/4/1912	7/31/1920		
herrihe01	Herb	Herring	9/4/1912	9/4/1912		
knisepe01	Pete	Knisely	9/4/1912	9/23/1915		
mayerer01	Erskine	Mayer	9/4/1912	9/27/1919		
gregofr01	Frank	Gregory	9/5/1912	10/6/1912		
nichofr01	Frank	Nicholson	9/6/1912	9/10/1912		
rollira01	Ray	Rolling	9/6/1912	9/26/1912		
veachbo01	Bobby	Veach	9/6/1912	10/2/1925		
wheatch01	Charlie	Wheatley	9/6/1912	10/6/1912		
kylean01	Andy	Kyle	9/7/1912	10/6/1912		
perripo01	Pol	Perritt	9/7/1912	7/3/1921		
omaraol01	Ollie	O'Mara	9/8/1912	4/19/1919		
sommeru01	Rudy	Sommers	9/8/1912	7/13/1927		
covelst01	Stan	Coveleski	9/10/1912	8/3/1928		
jensewi01	Willie	Jensen	9/10/1912	10/2/1914		
kibblja01	Jack	Kibble	9/10/1912	9/27/1912		
maranra01	Rabbit	Maranville	9/10/1912	9/29/1935		
nagello01	Lou	Nagelsen	9/10/1912	9/16/1912		
neherji01	Jim	Neher	9/10/1912	9/10/1912		
wolfer01	Ernie	Wolf	9/10/1912	9/10/1912		
keatira01	Ray	Keating	9/12/1912	9/9/1919		
mcgraho01	Howard	McGraner	9/12/1912	10/6/1912		
bislari01	Rivington	Bisland	9/13/1912	6/12/1914		
boehlge01	George	Boehler	9/13/1912	9/7/1926		
reddiph01	Phil	Redding	9/14/1912	4/24/1913		
shanldo01	Doc	Shanley	9/15/1912	9/24/1912		
troybu01	Bun	Troy	9/15/1912	9/15/1912		
walkero01	Roy	Walker	9/16/1912	7/4/1922		
whittpo01	Possum	Whitted	9/16/1912	4/23/1922		
blackea01	Earl	Blackburn	9/17/1912	7/2/1917		
grayst01	Stan	Gray	9/17/1912	10/1/1912		
nichoov01	Ovid	Nicholson	9/17/1912	9/26/1912		
stengca01	Casey	Stengel	9/17/1912	5/19/1925		
lamlifr01	Fred	Lamlein	9/18/1912	9/21/1915		
loanmi01	Mike	Loan	9/18/1912	9/18/1912		
milleed02	Ed	Miller	9/18/1912	7/3/1918		
mathejo01	Joe	Mathes	9/19/1912	9/9/1916		
jamesle01	Lefty	James	9/20/1912	7/3/1914		
brennbe01	Bert	Brenner	9/21/1912	10/5/1912		
briefbu01	Bunny	Brief	9/22/1912	6/24/1917		
wolfepo01	Polly	Wolfe	9/22/1912	8/31/1914		
cathete01	Ted	Cather	9/23/1912	7/12/1915		
crossfr02	Frank	Crossin	9/24/1912	8/8/1914		
schulal01	Al	Schulz	9/25/1912	9/23/1916		
demaral01	Al	Demaree	9/26/1912	9/27/1919		
grubbha01	Harvey	Grubb	9/27/1912	9/27/1912		
hechimi01	Mike	Hechinger	9/27/1912	9/8/1913		
package01	Gene	Packard	9/27/1912	8/14/1919		
schuljo03	Joe	Schultz	9/27/1912	10/4/1925		
battege01	George	Batten	9/28/1912	9/28/1912		
daussho01	Hooks	Dauss	9/28/1912	9/19/1926		
gonzami01	Mike	Gonzalez	9/28/1912	9/7/1932		
goulate01	Ted	Goulait	9/28/1912	9/28/1912		
marshru01	Rube	Marshall	9/28/1912	9/26/1915		
smithkl01	Klondike	Smith	9/28/1912	10/5/1912		
baderlo01	King	Bader	9/30/1912	7/18/1918		
bushjo01	Bullet Joe	Bush	9/30/1912	9/30/1928		
yantzge01	George	Yantz	9/30/1912	9/30/1912		
aglerjo01	Joe	Agler	10/1/1912	10/2/1915		
schwiar01	Art	Schwind	10/3/1912	10/3/1912		
thompho01	Homer	Thompson	10/5/1912	10/5/1912		
chapmha01	Harry	Chapman	10/6/1912	7/19/1916		
smithha05	Harry	Smith	10/6/1912	10/6/1912		
callale01	Leo	Callahan	4/9/1913	9/28/1919		
meyerbe01	Benny	Meyer	4/9/1913	9/22/1925		
agnewsa01	Sam	Agnew	4/10/1913	9/28/1919		
connojo04	Joe	Connolly	4/10/1913	10/5/1916		
fosteru01	Rube	Foster	4/10/1913	9/29/1917		
johnsjo02	Johnny	Johnston	4/10/1913	9/4/1913		
walshde01	Dee	Walsh	4/10/1913	8/24/1915		
youngra01	Ralph	Young	4/10/1913	9/29/1922		
bergejo01	Joe	Berger	4/11/1913	9/27/1914		
highhu01	Hugh	High	4/11/1913	5/22/1918		
rondehe01	Henri	Rondeau	4/11/1913	7/1/1916		
glavelu01	Luke	Glavenich	4/12/1913	4/12/1913		
leibone01	Nemo	Leibold	4/12/1913	10/2/1925		
leonadu01	Dutch	Leonard	4/12/1913	7/19/1925		
mcmanjo01	Joe	McManus	4/12/1913	4/12/1913		
smithch03	Chick	Smith	4/12/1913	5/21/1913		
boninlu01	Luther	Bonin	4/13/1913	5/16/1914		
booeev01	Everett	Booe	4/13/1913	10/5/1914		
leverwa01	Walt	Leverenz	4/13/1913	7/23/1915		
stonedw01	Dwight	Stone	4/13/1913	9/29/1914		
walkeer01	Ernie	Walker	4/13/1913	7/6/1915		
coopecl01	Claude	Cooper	4/14/1913	6/26/1917		
thorpji01	Jim	Thorpe	4/14/1913	9/25/1919		
johnsch02	Chief	Johnson	4/16/1913	9/30/1915		
powelra01	Ray	Powell	4/16/1913	9/28/1924		
bealljo01	Johnny	Beall	4/17/1913	7/16/1918		
buesar01	Art	Bues	4/17/1913	10/4/1914		
devogre01	Rex	DeVogt	4/17/1913	4/23/1913		
gervale01	Lefty	Gervais	4/17/1913	5/15/1913		
jamesbi02	Bill	James	4/17/1913	6/4/1919		
smithfr05	Fred	Smith	4/17/1913	7/4/1917		
russere01	Reb	Russell	4/18/1913	9/30/1923		
mckeere01	Red	McKee	4/19/1913	9/19/1916		
smithbo01	Bob	Smith	4/19/1913	4/19/1915		
smithpo02	Pop-boy	Smith	4/19/1913	5/2/1917		
wyckowe01	Weldon	Wyckoff	4/19/1913	5/8/1918		
clausal01	Al	Clauss	4/22/1913	6/17/1913		
housefr02	Fred	House	4/22/1913	10/1/1913		
whalibe01	Bert	Whaling	4/22/1913	10/7/1915		
calhobi01	Bill	Calhoun	4/24/1913	6/2/1913		
eversjo02	Joe	Evers	4/24/1913	4/24/1913		
whelaji01	Jimmy	Whelan	4/24/1913	4/24/1913		
browndr01	Drummond	Brown	4/25/1913	10/3/1915		
gossedi01	Dick	Gossett	4/30/1913	6/14/1914		
mannle01	Les	Mann	4/30/1913	9/30/1928		
conzejo01	Joe	Conzelman	5/1/1913	8/15/1915		
drohato01	Tom	Drohan	5/1/1913	5/16/1913		
maisege01	George	Maisel	5/1/1913	9/30/1922		
mcallbi01	Bill	McAllester	5/2/1913	10/5/1913		
gibsofr01	Frank	Gibson	5/3/1913	10/2/1927		
orrbi01	Billy	Orr	5/3/1913	5/22/1914		
zamloca01	Carl	Zamloch	5/7/1913	7/15/1913		
calvoja01	Jack	Calvo	5/9/1913	6/28/1920		
schanwa01	Wally	Schang	5/9/1913	6/22/1931		
taffjo01	John	Taff	5/11/1913	6/28/1913		
colliwi01	Wilson	Collins	5/12/1913	7/8/1914		
gedeojo01	Joe	Gedeon	5/13/1913	10/3/1920		
grafffr01	Fred	Graf	5/14/1913	9/18/1913		
hildepa01	Palmer	Hildebrand	5/14/1913	9/7/1913		
howleda01	Dan	Howley	5/15/1913	8/23/1913		
stranpa01	Paul	Strand	5/15/1913	6/28/1924		
cabreal01	Al	Cabrera	5/16/1913	5/16/1913		
clarkge01	George	Clark	5/16/1913	7/14/1913		
noyeswi01	Win	Noyes	5/19/1913	9/27/1919		
culloni01	Nick	Cullop	5/20/1913	5/9/1921		
batesra01	Ray	Bates	5/31/1913	10/3/1917		
wagnebu02	Bull	Wagner	6/2/1913	5/30/1914		
hennele01	Les	Hennessy	6/4/1913	7/20/1913		
acostme01	Merito	Acosta	6/5/1913	9/2/1918		
fischwi01	William	Fischer	6/9/1913	9/29/1917		
vannjo01	John	Vann	6/11/1913	6/11/1913		
wilsojo01	John	Wilson	6/11/1913	6/26/1913		
robersk01	Skipper	Roberts	6/12/1913	10/9/1914		
colembo01	Bob	Coleman	6/13/1913	9/9/1916		
powelja02	Jack	Powell	6/14/1913	7/9/1913		
greggda01	Dave	Gregg	6/15/1913	6/15/1913		
hartrra01	Ray	Hartranft	6/16/1913	6/16/1913		
woodro01	Roy	Wood	6/16/1913	6/19/1915		
marbewa01	Walt	Marbet	6/17/1913	6/25/1913		
moselea01	Earl	Moseley	6/17/1913	9/25/1916		
lavando01	Doc	Lavan	6/22/1913	5/4/1924		
peplope01	Pepper	Peploski	6/24/1913	6/26/1913		
kommefr01	Fred	Kommers	6/25/1913	9/26/1914		
harpeha01	Harry	Harper	6/27/1913	5/8/1923		
partest01	Steve	Partenheimer	6/28/1913	6/28/1913		
pippwa01	Wally	Pipp	6/29/1913	9/30/1928		
eayrsed01	Eddie	Eayrs	6/30/1913	10/1/1921		
costeda01	Dan	Costello	7/2/1913	8/18/1916		
hanleji01	Jim	Hanley	7/3/1913	7/3/1913		
hallbi01	Bill	Hall	7/4/1913	7/18/1913		
moreyda01	Dave	Morey	7/4/1913	7/17/1913		
elderhe01	Heinie	Elder	7/7/1913	7/7/1913		
imlaydo01	Doc	Imlay	7/7/1913	9/27/1913		
smithjo03	Joe	Smith	7/7/1913	9/27/1913		
flanach01	Charlie	Flanagan	7/9/1913	8/5/1913		
bassljo01	Johnny	Bassler	7/11/1913	9/30/1927		
maloypa01	Paul	Maloy	7/11/1913	7/22/1913		
millefr02	Frank	Miller	7/12/1913	7/30/1923		
hansoha01	Harry	Hanson	7/14/1913	7/14/1913		
schmipe01	Pete	Schmidt	7/14/1913	7/14/1913		
shawkbo01	Bob	Shawkey	7/16/1913	9/29/1927		
chappla01	Larry	Chappell	7/18/1913	4/25/1917		
raderdo01	Don	Rader	7/25/1913	10/1/1921		
herbeer01	Ernie	Herbert	7/27/1913	9/13/1915		
lathrbi01	Bill	Lathrop	7/29/1913	10/3/1914		
tragewa01	Walt	Tragesser	7/30/1913	10/2/1920		
snellwa01	Wally	Snell	8/1/1913	10/4/1913		
chanees01	Esty	Chaney	8/2/1913	5/19/1914		
scheeal01	Al	Scheer	8/2/1913	10/3/1915		
dashnle01	Lee	Dashner	8/4/1913	8/4/1913		
krueger01	Ernie	Krueger	8/4/1913	10/4/1925		
southbi01	Billy	Southworth	8/4/1913	7/9/1929		
cookdo01	Doc	Cook	8/7/1913	5/9/1916		
williha01	Harry	Williams	8/7/1913	6/30/1914		
stewatu01	Tuffy	Stewart	8/8/1913	4/25/1914		
hobbsbi01	Bill	Hobbs	8/9/1913	8/27/1916		
brently01	Lynn	Brenton	8/10/1913	7/4/1921		
meistka01	Karl	Meister	8/10/1913	9/8/1913		
youngge01	George	Young	8/10/1913	8/15/1913		
maisefr01	Fritz	Maisel	8/11/1913	8/28/1918		
trekeha01	Harry	Trekell	8/16/1913	9/22/1913		
mundybi01	Bill	Mundy	8/17/1913	10/4/1913		
griffto01	Tommy	Griffith	8/19/1913	9/22/1925		
schupfe01	Ferdie	Schupp	8/19/1913	7/27/1922		
roushed01	Edd	Roush	8/20/1913	9/27/1931		
wicklal01	Al	Wickland	8/21/1913	8/15/1919		
northlo01	Lou	North	8/22/1913	7/20/1924		
luhrswi01	Wild Bill	Luhrsen	8/23/1913	9/13/1913		
bretoji01	Jim	Breton	8/25/1913	7/17/1915		
covinsa01	Sam	Covington	8/25/1913	4/27/1918		
comstra01	Ralph	Comstock	8/26/1913	9/1/1918		
scoggji01	Jim	Scoggins	8/26/1913	8/26/1913		
haislji01	Jim	Haislip	8/27/1913	8/27/1913		
schauru01	Rube	Schauer	8/27/1913	9/29/1917		
mccarle01	Lew	McCarty	8/30/1913	4/13/1921		
plattal01	Al	Platte	9/1/1913	9/20/1913		
kopfla01	Larry	Kopf	9/2/1913	6/16/1923		
watsodo01	Doc	Watson	9/3/1913	9/21/1915		
schweha01	Hal	Schwenk	9/4/1913	9/4/1913		
bentlja01	Jack	Bentley	9/6/1913	5/20/1927		
meinewa01	Walt	Meinert	9/6/1913	9/12/1913		
meyerbi01	Billy	Meyer	9/6/1913	9/18/1917		
piehcy01	Cy	Pieh	9/6/1913	9/25/1915		
quinlfi01	Finners	Quinlan	9/6/1913	7/15/1915		
callawe01	Wese	Callahan	9/7/1913	9/21/1913		
harrian01	Andy	Harrington	9/8/1913	9/8/1913		
lovesl01	Slim	Love	9/8/1913	4/18/1920		
mccleje01	Jeff	McCleskey	9/8/1913	9/13/1913		
morlebi01	Bill	Morley	9/8/1913	9/9/1913		
spencbe01	Ben	Spencer	9/8/1913	9/19/1913		
ayersdo01	Doc	Ayers	9/9/1913	5/21/1921		
billijo01	Josh	Billings	9/9/1913	8/24/1923		
boonelu01	Luke	Boone	9/9/1913	9/2/1918		
dunloge01	George	Dunlop	9/9/1913	6/10/1914		
grovech01	Charlie	Grover	9/9/1913	9/12/1913		
niehadi01	Dick	Niehaus	9/9/1913	8/1/1920		
duncave01	Vern	Duncan	9/11/1913	10/3/1915		
holdebi01	Bill	Holden	9/11/1913	9/25/1914		
hoppebi01	Bill	Hopper	9/11/1913	7/15/1915		
lorenle01	Lefty	Lorenzen	9/12/1913	9/12/1913		
beckzi01	Zinn	Beck	9/13/1913	7/22/1918		
dugeyos01	Oscar	Dugey	9/13/1913	8/25/1920		
reynobi01	Bill	Reynolds	9/15/1913	5/8/1914		
shawji01	Jim	Shaw	9/15/1913	7/13/1921		
waresbu01	Buzzy	Wares	9/15/1913	9/27/1914		
roberdi01	Dick	Robertson	9/16/1913	6/30/1919		
tomerge01	George	Tomer	9/17/1913	9/17/1913		
willile01	Lefty	Williams	9/17/1913	9/25/1920		
hardich01	Charlie	Harding	9/18/1913	9/18/1913		
hargrbu01	Bubbles	Hargrave	9/18/1913	9/6/1930		
renfeer01	Erwin	Renfer	9/18/1913	9/18/1913		
millech02	Chuck	Miller	9/19/1913	10/5/1914		
brittgi01	Gil	Britton	9/20/1913	9/23/1913		
duffybe01	Bernie	Duffy	9/20/1913	9/27/1913		
sloanto01	Tod	Sloan	9/22/1913	7/10/1919		
dalyto02	Tom	Daly	9/23/1913	9/27/1921		
mamaual01	Al	Mamaux	9/23/1913	9/2/1924		
schenjo01	John	Scheneberg	9/23/1913	9/24/1920		
cocrege01	Gene	Cocreham	9/25/1913	4/21/1915		
mowera01	Ray	Mowe	9/25/1913	10/3/1913		
allismi01	Milo	Allison	9/26/1913	6/29/1917		
boardch01	Charlie	Boardman	9/26/1913	9/21/1915		
brickge01	George	Brickley	9/26/1913	10/1/1913		
keatich01	Chick	Keating	9/26/1913	9/16/1926		
mollwfr01	Fritz	Mollwitz	9/26/1913	9/28/1919		
merrijo01	John	Merritt	9/27/1913	9/27/1913		
cruthpr01	Press	Cruthers	9/29/1913	10/3/1914		
fritzha01	Harry	Fritz	9/29/1913	9/18/1915		
mcavowi01	Wickey	McAvoy	9/29/1913	9/16/1919		
peffemo01	Monte	Pfeffer	9/29/1913	9/29/1913		
stockmi01	Milt	Stock	9/29/1913	4/16/1926		
giebejo01	Joe	Giebel	9/30/1913	9/30/1913		
bohenpa01	Pat	Bohen	10/1/1913	9/6/1914		
dawsore01	Rex	Dawson	10/3/1913	10/3/1913		
hedgpha01	Harry	Hedgpeth	10/3/1913	10/3/1913		
edmoned01	Eddie	Edmonson	10/4/1913	10/5/1913		
niehobe01	Bert	Niehoff	10/4/1913	5/31/1918		
stewama01	Mark	Stewart	10/4/1913	10/4/1913		
willimu01	Mutt	Williams	10/4/1913	10/1/1914		
kaforja01	Jake	Kafora	10/5/1913	9/7/1914		
zabelzi01	Zip	Zabel	10/5/1913	9/29/1915		
hanfoch01	Charlie	Hanford	4/13/1914	9/30/1915		
burnsge02	George	Burns	4/14/1914	9/29/1929		
cruiswa01	Walton	Cruise	4/14/1914	5/22/1924		
crutcdi01	Dick	Crutcher	4/14/1914	6/25/1915		
gagnied01	Ed	Gagnier	4/14/1914	9/8/1915		
gilbela01	Larry	Gilbert	4/14/1914	7/12/1915		
kellobi01	Bill	Kellogg	4/14/1914	10/5/1914		
kellyed01	Ed	Kelly	4/14/1914	4/22/1914		
kellyjo03	Joe	Kelly	4/14/1914	5/27/1919		
kippeed01	Ed	Kippert	4/14/1914	4/19/1914		
learyjo01	John	Leary	4/14/1914	9/27/1915		
murphdu01	Dummy	Murphy	4/14/1914	5/7/1914		
rawlijo01	Johnny	Rawlings	4/14/1914	9/13/1926		
schreha01	Hank	Schreiber	4/14/1914	8/16/1926		
scottev01	Everett	Scott	4/14/1914	7/27/1926		
uhlerma01	Maury	Uhler	4/14/1914	7/23/1914		
wistete01	Tex	Wisterzil	4/14/1914	10/2/1915		
bakerde01	Del	Baker	4/16/1914	9/30/1916		
bouchal01	Al	Boucher	4/16/1914	10/8/1914		
colesca01	Cad	Coles	4/16/1914	9/29/1914		
dolanbi01	Biddy	Dolan	4/16/1914	6/8/1914		
farreja03	Jack	Farrell	4/16/1914	7/17/1915		
flackma01	Max	Flack	4/16/1914	9/3/1925		
goodwpe01	Pep	Goodwin	4/16/1914	10/3/1915		
tappawa01	Walter	Tappan	4/16/1914	7/15/1914		
tobinja01	Jack	Tobin	4/16/1914	9/28/1927		
davenda01	Dave	Davenport	4/17/1914	9/1/1919		
faberre01	Red	Faber	4/17/1914	9/20/1933		
hennipe01	Pete	Henning	4/17/1914	10/3/1915		
kantler01	Erv	Kantlehner	4/17/1914	10/4/1916		
learki01	King	Lear	4/17/1914	9/29/1915		
piezsa01	Sandy	Piez	4/17/1914	10/6/1914		
porraed01	Ed	Porray	4/17/1914	5/1/1914		
prendmi01	Mike	Prendergast	4/17/1914	6/9/1919		
russeha01	Harvey	Russell	4/17/1914	10/3/1915		
gilmogr01	Grover	Gilmore	4/18/1914	9/26/1915		
hogange01	George	Hogan	4/18/1914	5/6/1914		
kavanma01	Marty	Kavanagh	4/18/1914	8/8/1918		
mainal01	Alex	Main	4/18/1914	6/29/1918		
mcguito01	Tom	McGuire	4/18/1914	8/9/1919		
menosmi01	Mike	Menosky	4/18/1914	10/7/1923		
pottsjo01	John	Potts	4/18/1914	9/2/1914		
roonefr01	Frank	Rooney	4/18/1914	6/6/1914		
vonkofr01	Fritz	Von Kolnitz	4/18/1914	9/17/1916		
wolfgme01	Mellie	Wolfgang	4/18/1914	7/2/1918		
adamska01	Karl	Adams	4/19/1914	9/23/1915		
alcocsc01	Scotty	Alcock	4/19/1914	8/2/1914		
dressle01	Lee	Dressen	4/19/1914	6/1/1918		
fiskema01	Max	Fiske	4/19/1914	10/6/1914		
harribe02	Ben	Harris	4/19/1914	5/3/1915		
jaspehi01	Hi	Jasper	4/19/1914	8/21/1919		
keupphe01	Henry	Keupper	4/19/1914	10/6/1914		
langeer01	Erv	Lange	4/19/1914	10/6/1914		
stanlji01	Jim	Stanley	4/19/1914	9/29/1914		
textoge01	George	Textor	4/19/1914	6/23/1915		
walshau01	Austin	Walsh	4/19/1914	10/8/1914		
darincl01	Cliff	Daringer	4/20/1914	9/29/1914		
johnsra01	Rankin	Johnson	4/20/1914	7/16/1918		
kaisege01	George	Kaiserling	4/20/1914	10/3/1915		
burral01	Tom	Burr	4/21/1914	4/21/1914		
oeschjo01	Joe	Oeschger	4/21/1914	9/6/1925		
willijo02	Johnnie	Williams	4/21/1914	8/19/1914		
coumbfr01	Fritz	Coumbe	4/22/1914	9/19/1921		
kavanle01	Leo	Kavanagh	4/22/1914	5/2/1914		
kerrdo01	Doc	Kerr	4/22/1914	8/26/1915		
mattira01	Ralph	Mattis	4/22/1914	10/9/1914		
scottji02	John	Scott	4/22/1914	5/1/1914		
ingerbo01	Bob	Ingersoll	4/23/1914	6/2/1914		
irelaha01	Hal	Irelan	4/23/1914	10/6/1914		
jacobel01	Elmer	Jacobs	4/23/1914	9/13/1927		
marioda01	Dan	Marion	4/23/1914	9/30/1915		
pettine01	Ned	Pettigrew	4/23/1914	4/24/1914		
brenesa01	Sam	Brenegan	4/24/1914	4/24/1914		
bressru01	Rube	Bressler	4/24/1914	7/18/1932		
housejo02	Joe	Houser	4/24/1914	7/3/1914		
johnsel01	Elmer	Johnson	4/24/1914	10/6/1914		
juulhe02	Harry	Juul	4/24/1914	7/30/1914		
kellyji01	Jim	Kelly	4/24/1914	9/2/1918		
lavigar01	Art	LaVigne	4/24/1914	10/5/1914		
leonajo01	Joe	Leonard	4/24/1914	4/23/1920		
howariv01	Ivan	Howard	4/25/1914	9/29/1917		
zeisema01	Matt	Zieser	4/27/1914	5/11/1914		
swandu01	Harry	Swan	4/28/1914	4/28/1914		
hendeed01	Ed	Henderson	4/29/1914	7/2/1914		
jacksbi01	Bill	Jackson	4/30/1914	10/2/1915		
jenkijo01	Joe	Jenkins	4/30/1914	9/27/1919		
warrebi01	Bill	Warren	4/30/1914	5/23/1915		
allenni01	Nick	Allen	5/1/1914	10/2/1920		
enzenja01	Jack	Enzenroth	5/1/1914	9/22/1915		
kraftcl01	Clarence	Kraft	5/1/1914	5/15/1914		
sturgde01	Dean	Sturgis	5/1/1914	6/29/1914		
blackda01	Dave	Black	5/2/1914	5/10/1923		
coopegu01	Guy	Cooper	5/2/1914	9/24/1915		
reynoro01	Ross	Reynolds	5/2/1914	5/1/1915		
mannier01	Ernie	Manning	5/3/1914	6/14/1914		
rumlewi01	William	Rumler	5/4/1914	9/29/1917		
hillypa01	Pat	Hilly	5/7/1914	9/26/1914		
schmuch01	Charlie	Schmutz	5/13/1914	4/14/1915		
beckge01	George	Beck	5/15/1914	5/15/1914		
clemecl01	Clem	Clemens	5/15/1914	9/18/1916		
welchte01	Ted	Welch	5/15/1914	6/25/1914		
heilmha01	Harry	Heilmann	5/16/1914	5/31/1932		
bowmaab01	Abe	Bowman	5/19/1914	6/23/1915		
vandaca01	Carl	Vandagrift	5/19/1914	10/5/1914		
watsoar01	Art	Watson	5/19/1914	8/7/1915		
bouchme01	Medric	Boucher	5/20/1914	9/10/1914		
conlesn01	Snipe	Conley	5/20/1914	5/10/1918		
luquedo01	Dolf	Luque	5/20/1914	4/26/1935		
rheamcy01	Cy	Rheam	5/20/1914	10/3/1915		
ridgwja01	Jack	Ridgway	5/20/1914	6/16/1914		
yountdu01	Ducky	Yount	5/20/1914	8/15/1914		
adamsda01	Dan	Adams	5/22/1914	9/26/1915		
rogerja01	Jay	Rogers	5/22/1914	6/26/1914		
tincube01	Ben	Tincup	5/22/1914	9/15/1928		
dyerbe01	Ben	Dyer	5/23/1914	9/26/1919		
wertzde01	Dwight	Wertz	5/23/1914	5/26/1914		
rocheja01	Jack	Roche	5/24/1914	4/18/1917		
anderge01	George	Anderson	5/26/1914	9/2/1918		
missejo01	John	Misse	5/26/1914	10/8/1914		
haltal01	Al	Halt	5/29/1914	8/30/1918		
matteed01	Eddie	Matteson	5/30/1914	9/1/1918		
mearach01	Charlie	Meara	6/1/1914	6/7/1914		
allenjo01	John	Allen	6/2/1914	6/2/1914		
hartfbr01	Bruce	Hartford	6/3/1914	6/27/1914		
shermda01	Dan	Sherman	6/4/1914	6/4/1914		
leclage01	George	LeClair	6/5/1914	10/2/1915		
loberfr01	Frank	Lobert	6/6/1914	6/22/1914		
thompsh01	Shag	Thompson	6/8/1914	5/17/1916		
harrijo03	Joe	Harris	6/9/1914	9/25/1928		
kilhupa01	Pat	Kilhullen	6/10/1914	6/10/1914		
kavanch01	Charlie	Kavanagh	6/11/1914	6/28/1914		
brownde01	Delos	Brown	6/12/1914	6/12/1914		
jonessa01	Sad Sam	Jones	6/13/1914	9/28/1935		
snydech03	Chubby	Snyder	6/13/1914	6/13/1914		
lohrho01	Howard	Lohr	6/17/1914	8/5/1916		
mortogu01	Guy	Morton	6/20/1914	6/6/1924		
